"nome","nam_pedra","num_fase","_des_turma","num_inde","num_iaa","num_ieg","num_ips","num_ipv","num_ian","num_ida","num_ipp","ano","dat_reference","flg_ponto_virada"
ALUNO-497,Ametista,3.0,N,7.03,8.75,5.60,7.5,5.94,10,6.77,7.5,2022,2022-01-01,Não
ALUNO-498,Quartzo,3.0,E,5.67,9.58,4.25,7.5,4.87,10,2.55,6.25,2022,2022-01-01,Não
ALUNO-499,Ametista,2.0,A,7.88,9.50,8.97,8.12,8.50,5.0,7.5,6.25,2022,2022-01-01,Sim
ALUNO-501,Ametista,1.0,C,7.33,8.00,9.26,7.5,7.05,5.0,7.08,6.04,2022,2022-01-01,Não
ALUNO-502,Ametista,4.0,L,7.35,10,8.33,9.37,7.79,5.0,4.41,8.12,2022,2022-01-01,Não
ALUNO-503,Ametista,1.0,B,7.82,8.50,10,7.5,7.44,5.0,8.16,6.04,2022,2022-01-01,Não
ALUNO-504,Ágata,5.0,B,6.72,9.16,7.04,7.5,6.45,5.0,7.0,4.58,2022,2022-01-01,Não
ALUNO-505,Ametista,4.0,H,7.89,9.16,7.93,10,7.70,10,5.33,7.81,2022,2022-01-01,Não
ALUNO-507,Ágata,4.0,F,6.73,9.58,7.96,5.62,6.37,5.0,5.57,7.34,2022,2022-01-01,Não
ALUNO-508,Ametista,0.0,D,7.77,8.50,9.70,7.5,7.91,5.0,7.91,5.62,2022,2022-01-01,Não
ALUNO-510,Ametista,0.0,S,7.59,8.91,8.99,6.87,8.41,5.0,7.5,5.31,2022,2022-01-01,Sim
ALUNO-513,Topázio,1.0,H,8.21,10,9.23,7.5,8.83,5.0,8.5,6.56,2022,2022-01-01,Sim
ALUNO-514,Ágata,5.0,B,6.05,7.91,6.91,7.5,6.12,5.0,4.75,4.58,2022,2022-01-01,Não
ALUNO-516,Ametista,0.0,U,7.13,9.50,7.13,7.5,7.83,5.0,6.91,5.62,2022,2022-01-01,Não
ALUNO-519,Topázio,0.0,Z,8.32,8.50,8.66,7.5,8.25,10,8.9,5.62,2022,2022-01-01,Não
ALUNO-520,Topázio,4.0,L,8.31,7.5,10,6.25,8.29,10,7.74,7.34,2022,2022-01-01,Não
ALUNO-521,Ágata,2.0,F,6.95,8.50,7.37,6.25,7.5,5.0,6.66,6.66,2022,2022-01-01,Não
ALUNO-522,Quartzo,2.0,D,5.85,8.50,4.28,7.5,7.33,5.0,4.46,5.41,2022,2022-01-01,Não
ALUNO-524,Topázio,1.0,J,8.26,9.50,9.86,7.5,8.94,5.0,8.16,6.66,2022,2022-01-01,Sim
ALUNO-525,Topázio,7.0,D,8.06,8.75,10,7.5,8.29,5.0,7.75,7.34,2022,2022-01-01,Não
ALUNO-527,Ágata,7.0,A,6.81,0,8.40,7.5,7.66,5.0,7.63,8.28,2022,2022-01-01,Não
ALUNO-528,Quartzo,3.0,E,5.91,8.33,5.34,7.5,5.70,5.0,5.0,6.25,2022,2022-01-01,Não
ALUNO-529,Ametista,1.0,M,7.75,9.50,7.60,7.5,7.55,5.0,9.5,6.25,2022,2022-01-01,Não
ALUNO-532,Ágata,0.0,T,6.34,9.00,6.96,7.5,6.91,5.0,4.58,5.0,2022,2022-01-01,Não
ALUNO-536,Ágata,2.0,K,6.64,6.91,9.64,7.5,6.72,5.0,4.33,5.62,2022,2022-01-01,Não
ALUNO-537,Ágata,0.0,F,6.09,7.50,7.36,5.0,6.83,5.0,5.05,5.0,2022,2022-01-01,Não
ALUNO-539,Ágata,0.0,S,6.81,10,7.89,5.62,6.99,5.0,6.5,4.68,2022,2022-01-01,Não
ALUNO-541,Ágata,5.0,A,6.71,8.33,7.94,5.62,6.08,10,4.77,5.62,2022,2022-01-01,Não
ALUNO-543,Topázio,0.0,Z,8.13,9.50,8.54,7.5,7.75,10,8.06,5.62,2022,2022-01-01,Não
ALUNO-544,Ágata,3.0,N,6.52,8.33,6.91,6.87,6.11,5.0,5.83,7.34,2022,2022-01-01,Não
ALUNO-546,Quartzo,7.0,A,4.78,7.08,4.63,6.25,6.27,5.0,10,4.53,2022,2022-01-01,Não
ALUNO-548,Topázio,1.0,D,8.30,9.50,9.13,7.5,8.16,10,7.5,6.45,2022,2022-01-01,Não
ALUNO-551,Topázio,0.0,A,8.65,8.50,9.20,8.12,8.58,10,9.18,5.93,2022,2022-01-01,Sim
ALUNO-553,Ametista,1.0,C,7.09,8.00,10,7.5,7.05,5.0,5.25,5.83,2022,2022-01-01,Não
ALUNO-554,Ametista,2.0,Q,7.84,9.00,8.71,7.5,7.77,5.0,8.75,6.45,2022,2022-01-01,Não
ALUNO-556,Ágata,3.0,F,6.98,7.08,8.66,5.0,7.87,5.0,6.0,7.65,2022,2022-01-01,Não
ALUNO-557,Quartzo,3.0,K,5.67,9.16,5.29,7.5,5.83,5.0,3.0,6.87,2022,2022-01-01,Não
ALUNO-558,Quartzo,3.0,L,5.42,7.08,5.81,6.25,5.62,5.0,3.0,7.03,2022,2022-01-01,Não
ALUNO-560,Quartzo,2.0,K,5.26,9.00,3.7,5.0,7.22,5.0,2.96,5.83,2022,2022-01-01,Não
ALUNO-561,Quartzo,3.0,I,5.98,7.5,5.78,5.62,6.58,2.5,6.0,7.5,2022,2022-01-01,Não
ALUNO-562,Ametista,3.0,K,7.94,7.91,8.28,7.5,6.99,10,8.14,7.18,2022,2022-01-01,Não
ALUNO-563,Ametista,1.0,P,7.03,8.50,9.04,7.5,7.0,5.0,5.83,5.62,2022,2022-01-01,Não
ALUNO-565,Ametista,1.0,M,7.59,9.00,9.21,7.5,7.16,5.0,7.91,5.83,2022,2022-01-01,Não
ALUNO-566,Ametista,6.0,A,7.60,8.75,6.44,7.5,7.33,10,7.53,7.18,2022,2022-01-01,Não
ALUNO-569,Topázio,1.0,B,8.23,9.00,10,7.5,7.88,5.0,9.5,6.04,2022,2022-01-01,Não
ALUNO-573,Ametista,0.0,O,7.50,9.50,8.72,7.5,8.5,5.0,6.5,5.62,2022,2022-01-01,Sim
ALUNO-574,Topázio,7.0,A,8.10,8.75,9.47,7.5,9.50,5.0,6.72,8.43,2022,2022-01-01,Sim
ALUNO-575,Ágata,0.0,O,7.02,9.50,7.98,7.5,7.16,5.0,6.16,5.62,2022,2022-01-01,Não
ALUNO-576,Ágata,0.0,H,6.98,10,7.5,7.5,6.58,10,4.43,5.31,2022,2022-01-01,Não
ALUNO-669,Ágata,1.0,G,6.02,9.00,9.02,6.87,6.24,5.0,10,5.0,2022,2022-01-01,Não
ALUNO-578,Ametista,0.0,E,7.44,8.50,8.98,7.5,8.16,5.0,6.58,5.93,2022,2022-01-01,Não
ALUNO-579,Ametista,2.0,I,7.55,9.00,8.35,6.25,8.00,5.0,8.08,6.45,2022,2022-01-01,Não
ALUNO-580,Ametista,1.0,D,7.59,10,9.52,7.5,7.55,5.0,6.5,6.25,2022,2022-01-01,Não
ALUNO-582,Ametista,1.0,U,7.27,9.50,8.84,7.5,7.16,5.0,6.25,6.25,2022,2022-01-01,Não
ALUNO-583,Quartzo,5.0,A,5.48,6.25,6.51,5.62,5.95,5.0,4.33,4.37,2022,2022-01-01,Não
ALUNO-585,Quartzo,2.0,J,5.51,10,5.39,5.0,6.77,2.5,4.58,4.16,2022,2022-01-01,Não
ALUNO-586,Ametista,2.0,K,7.45,9.50,9.31,7.5,7.5,5.0,6.33,6.25,2022,2022-01-01,Não
ALUNO-587,Ágata,0.0,D,6.43,7.41,7.91,5.62,6.66,5.0,5.75,5.62,2022,2022-01-01,Não
ALUNO-588,Ametista,1.0,F,7.30,8.50,9.48,5.62,7.5,5.0,7.0,5.93,2022,2022-01-01,Não
ALUNO-859,Ametista,1.0,H,7.72,9.50,8.41,7.5,7.91,5.0,8.5,5.62,2022,2022-01-01,Não
ALUNO-590,Ametista,0.0,H,7.73,9.00,7.67,8.12,6.75,10,8.35,4.68,2022,2022-01-01,Não
ALUNO-591,Topázio,1.0,R,8.15,8.00,9.62,7.5,7.5,10,7.75,6.25,2022,2022-01-01,Não
ALUNO-592,Quartzo,3.0,L,3.70,7.91,3.35,5.0,4.29,2.5,10,4.06,2022,2022-01-01,Não
ALUNO-593,Ágata,5.0,L,6.30,8.33,6.63,7.5,6.29,5.0,4.83,6.71,2022,2022-01-01,Não
ALUNO-594,Topázio,1.0,M,8.12,9.00,9.21,7.5,8.55,5.0,9.16,5.83,2022,2022-01-01,Sim
ALUNO-595,Ametista,1.0,L,7.71,9.00,9.66,7.5,7.16,10,5.66,5.62,2022,2022-01-01,Não
ALUNO-600,Ágata,0.0,F,6.74,9.00,8.59,5.0,6.58,5.0,7.15,3.75,2022,2022-01-01,Não
ALUNO-602,Quartzo,1.0,H,4.97,9.50,3.83,5.0,6.83,5.0,2.25,4.37,2022,2022-01-01,Não
ALUNO-787,Ágata,5.0,K,6.67,7.91,6.76,7.5,5.95,5.0,6.75,7.34,2022,2022-01-01,Não
ALUNO-603,Quartzo,2.0,Q,5.56,9.50,8.61,5.0,5.44,5.0,2.33,3.33,2022,2022-01-01,Não
ALUNO-607,Ágata,4.0,H,6.32,9.16,6.52,7.5,6.12,5.0,5.0,6.25,2022,2022-01-01,Não
ALUNO-608,Ágata,5.0,B,6.57,7.08,7.56,5.62,6.50,5.0,7.46,5.0,2022,2022-01-01,Não
ALUNO-610,Quartzo,5.0,A,5.54,5.0,5.94,7.5,7.29,5.0,3.01,5.41,2022,2022-01-01,Não
ALUNO-612,Quartzo,1.0,F,5.42,10,7.75,6.87,5.0,2.5,2.5,4.37,2022,2022-01-01,Não
ALUNO-613,Ágata,2.0,P,6.66,9.00,7.23,5.0,7.77,10,3.08,6.45,2022,2022-01-01,Não
ALUNO-615,Topázio,1.0,E,8.33,10,9.03,7.5,9.05,5.0,8.91,6.87,2022,2022-01-01,Sim
ALUNO-617,Ametista,1.0,B,7.79,8.50,8.78,7.5,7.33,10,6.83,6.04,2022,2022-01-01,Não
ALUNO-621,Ágata,0.0,F,6.63,9.50,6.23,7.5,6.33,5.0,7.1,5.0,2022,2022-01-01,Não
ALUNO-622,Quartzo,3.0,G,4.27,9.16,2.81,7.5,3.87,5.0,0.88,5.93,2022,2022-01-01,Não
ALUNO-623,Ametista,3.0,N,7.44,9.16,7.74,7.5,7.5,10,5.22,6.87,2022,2022-01-01,Não
ALUNO-624,Quartzo,4.0,F,3.73,7.08,3.53,5.0,3.91,2.5,10,5.0,2022,2022-01-01,Não
ALUNO-628,Topázio,0.0,L,8.17,9.00,9.16,7.5,8.91,5.0,8.75,6.56,2022,2022-01-01,Sim
ALUNO-632,Quartzo,1.0,N,5.81,7.41,7.58,7.5,7.27,5.0,10,6.04,2022,2022-01-01,Não
ALUNO-633,Ágata,1.0,J,6.86,9.50,7.18,5.0,6.94,5.0,7.5,5.83,2022,2022-01-01,Não
ALUNO-634,Quartzo,2.0,A,5.24,8.00,5.83,3.75,6.72,5.0,2.91,4.79,2022,2022-01-01,Não
ALUNO-637,Ágata,2.0,P,6.92,9.00,9.38,7.5,7.5,5.0,3.75,6.45,2022,2022-01-01,Não
ALUNO-638,Quartzo,3.0,G,4.31,9.16,3.63,5.0,3.75,5.0,10,5.62,2022,2022-01-01,Não
ALUNO-641,Ágata,2.0,U,6.31,9.50,6.74,7.5,6.72,5.0,4.08,6.04,2022,2022-01-01,Não
ALUNO-642,Ágata,1.0,D,6.94,0,9.36,5.0,8.05,5.0,9.08,6.45,2022,2022-01-01,Não
ALUNO-643,Topázio,0.0,L,8.05,10,9.35,7.5,8.25,5.0,8.16,6.56,2022,2022-01-01,Não
ALUNO-644,Topázio,3.0,A,8.44,9.16,8.31,6.25,8.62,10,8.11,8.90,2022,2022-01-01,Sim
ALUNO-645,Quartzo,1.0,A,4.74,9.50,4.01,7.5,5.44,5.0,10,4.16,2022,2022-01-01,Não
ALUNO-647,Ametista,2.0,P,7.36,9.50,8.94,5.0,7.88,5.0,6.91,6.66,2022,2022-01-01,Não
ALUNO-649,Ametista,3.0,N,7.89,8.75,10,6.87,8.66,5.0,6.44,8.12,2022,2022-01-01,Sim
ALUNO-650,Ágata,0.0,T,6.92,8.00,8.37,7.5,7.08,5.0,6.08,5.62,2022,2022-01-01,Não
ALUNO-651,Quartzo,1.0,H,5.23,9.00,4.08,7.5,5.91,5.0,2.91,5.0,2022,2022-01-01,Não
ALUNO-652,Ágata,2.0,I,6.08,7.41,7.46,5.0,6.49,5.0,4.93,5.62,2022,2022-01-01,Não
ALUNO-654,Ágata,2.0,Q,6.87,7.00,7.87,7.5,7.27,5.0,6.25,6.45,2022,2022-01-01,Não
ALUNO-656,Topázio,0.0,S,8.51,10,9.34,7.5,9.41,5.0,9.58,5.93,2022,2022-01-01,Sim
ALUNO-657,Topázio,3.0,A,8.62,9.16,9.54,8.75,8.45,10,6.77,8.75,2022,2022-01-01,Sim
ALUNO-658,Quartzo,0.0,T,5.98,10,6.03,7.5,7.16,5.0,2.83,5.31,2022,2022-01-01,Não
ALUNO-662,Topázio,1.0,R,8.10,9.50,9.62,7.5,7.5,5.0,9.25,6.25,2022,2022-01-01,Não
ALUNO-663,Quartzo,2.0,D,5.37,5.83,4.98,7.5,6.05,5.0,4.5,4.37,2022,2022-01-01,Não
ALUNO-664,Topázio,6.0,A,8.84,10,9.48,9.37,10,5.0,8.01,9.06,2022,2022-01-01,Sim
ALUNO-665,Ametista,0.0,D,7.54,9.50,9.47,7.5,7.41,5.0,7.0,5.62,2022,2022-01-01,Não
ALUNO-667,Ágata,3.0,D,6.09,6.25,7.25,7.5,6.12,5.0,4.0,7.5,2022,2022-01-01,Não
ALUNO-668,Ágata,2.0,K,6.65,9.00,7.32,7.5,6.94,5.0,5.25,6.04,2022,2022-01-01,Não
ALUNO-673,Ametista,3.0,N,7.79,9.16,9.13,5.62,8.27,10,5.16,7.96,2022,2022-01-01,Não
ALUNO-674,Ágata,3.0,E,6.54,7.5,6.11,7.5,6.20,5.0,6.75,7.34,2022,2022-01-01,Não
ALUNO-679,Ametista,0.0,L,7.28,10,9.68,7.5,7.08,2.5,6.66,5.93,2022,2022-01-01,Não
ALUNO-681,Ágata,3.0,K,6.66,9.58,6.92,7.5,6.66,5.0,4.55,8.28,2022,2022-01-01,Não
ALUNO-697,Quartzo,3.0,L,4.09,0,5.60,6.25,6.83,2.5,0,7.34,2022,2022-01-01,Não
ALUNO-686,Ágata,1.0,G,6.85,8.50,7.34,6.87,7.33,5.0,6.58,5.62,2022,2022-01-01,Não
ALUNO-687,Ágata,3.0,A,6.32,7.5,7.96,7.5,6.95,2.5,4.13,7.65,2022,2022-01-01,Não
ALUNO-689,Ametista,3.0,B,8.01,8.75,9.24,5.0,8.25,10,6.33,8.75,2022,2022-01-01,Não
ALUNO-690,Ametista,0.0,L,7.40,9.50,9.68,7.5,7.16,5.0,6.5,5.31,2022,2022-01-01,Não
ALUNO-692,Ametista,2.0,Q,7.19,6.41,8.17,6.25,8.38,5.0,7.33,6.45,2022,2022-01-01,Sim
ALUNO-693,Ametista,1.0,K,7.43,8.50,8.62,7.5,7.61,5.0,7.41,6.04,2022,2022-01-01,Não
ALUNO-694,Ametista,0.0,N,7.43,10,6.71,7.5,8.83,5.0,7.08,6.56,2022,2022-01-01,Sim
ALUNO-695,Ametista,1.0,A,7.62,10,9.88,7.5,7.22,5.0,7.25,5.0,2022,2022-01-01,Não
ALUNO-700,Ágata,2.0,I,6.10,10,5.85,5.62,7.22,5.0,4.0,6.25,2022,2022-01-01,Não
ALUNO-701,Ágata,3.0,M,6.33,9.16,7.72,6.87,6.20,2.5,4.78,7.34,2022,2022-01-01,Não
ALUNO-703,Ágata,4.0,B,6.82,8.33,5.94,7.5,7.66,5.0,6.18,7.81,2022,2022-01-01,Não
ALUNO-705,Ágata,3.0,E,6.47,9.16,6.41,7.5,5.83,10,3.33,6.87,2022,2022-01-01,Não
ALUNO-706,Ágata,3.0,G,6.71,10,7.39,5.62,6.91,5.0,5.27,7.34,2022,2022-01-01,Não
ALUNO-707,Quartzo,3.0,D,5.94,8.75,6.86,7.5,6.37,2.5,3.5,7.18,2022,2022-01-01,Não
ALUNO-708,Quartzo,1.0,J,5.88,8.00,6.13,7.5,6.99,5.0,2.83,6.45,2022,2022-01-01,Não
ALUNO-709,Ametista,1.0,K,7.50,9.50,9.25,7.5,7.38,5.0,7.08,5.62,2022,2022-01-01,Não
ALUNO-710,Topázio,3.0,B,8.12,9.16,9.09,7.5,8.62,10,5.11,8.90,2022,2022-01-01,Sim
ALUNO-711,Quartzo,2.0,M,5.55,8.50,7.25,5.0,5.77,5.0,2.58,5.83,2022,2022-01-01,Não
ALUNO-715,Ágata,1.0,U,6.99,9.00,7.41,7.5,7.25,5.0,6.75,5.62,2022,2022-01-01,Não
ALUNO-721,Quartzo,3.0,G,4.56,7.5,3.80,5.0,5.54,5.0,10,6.87,2022,2022-01-01,Não
ALUNO-722,Topázio,1.0,M,8.33,9.50,9.70,7.5,8.27,5.0,9.58,6.25,2022,2022-01-01,Não
ALUNO-723,Quartzo,3.0,C,4.44,0,5.12,7.5,4.41,5.0,3.44,5.93,2022,2022-01-01,Não
ALUNO-727,Quartzo,0.0,N,5.70,9.50,5.03,7.5,7.08,5.0,2.58,5.62,2022,2022-01-01,Não
ALUNO-728,Ametista,2.0,U,7.62,9.00,9.60,5.0,7.83,10,5.66,6.04,2022,2022-01-01,Não
ALUNO-729,Ametista,4.0,B,7.24,7.08,8.35,6.25,7.62,5.0,7.16,7.81,2022,2022-01-01,Não
ALUNO-732,Ametista,6.0,A,7.36,8.75,5.24,8.75,7.94,10,6.07,7.65,2022,2022-01-01,Não
ALUNO-734,Ametista,3.0,A,7.30,8.33,8.83,7.5,7.24,10,3.75,7.5,2022,2022-01-01,Não
ALUNO-735,Ágata,0.0,J,6.82,6.41,7.26,5.62,7.08,10,5.91,5.62,2022,2022-01-01,Não
ALUNO-759,Ametista,0.0,U,8.00,9.00,8.61,7.5,7.49,10,7.83,5.62,2022,2022-01-01,Não
ALUNO-737,Ametista,2.0,U,7.37,8.00,9.68,7.5,7.5,5.0,6.33,6.25,2022,2022-01-01,Não
ALUNO-738,Ágata,4.0,P,7.00,8.33,9.18,5.62,5.79,10,4.87,6.40,2022,2022-01-01,Não
ALUNO-739,Ametista,4.0,A,7.97,9.16,8.03,9.37,8.37,5.0,7.38,8.59,2022,2022-01-01,Sim
ALUNO-741,Ametista,5.0,L,7.53,9.16,7.81,6.87,8.50,5.0,6.72,8.28,2022,2022-01-01,Sim
ALUNO-742,Ametista,4.0,F,7.40,7.91,7.60,6.87,7.66,10,5.68,7.34,2022,2022-01-01,Não
ALUNO-743,Ametista,1.0,K,7.38,8.00,8.48,5.62,7.77,5.0,8.41,5.83,2022,2022-01-01,Não
ALUNO-746,Topázio,3.0,F,8.51,7.5,9.39,6.25,9.20,10,7.77,8.59,2022,2022-01-01,Sim
ALUNO-747,Ametista,5.0,A,7.59,7.91,8.86,5.62,7.41,10,6.77,6.25,2022,2022-01-01,Não
ALUNO-751,Ametista,1.0,J,7.59,9.50,9.07,7.5,7.11,5.0,7.75,6.04,2022,2022-01-01,Não
ALUNO-752,Ametista,0.0,J,7.21,8.50,9.04,5.62,7.49,5.0,7.16,5.62,2022,2022-01-01,Não
ALUNO-753,Quartzo,4.0,B,5.06,7.91,3.44,7.5,4.95,10,10,4.84,2022,2022-01-01,Não
ALUNO-754,Ágata,5.0,K,6.59,8.75,6.76,7.5,6.41,5.0,5.5,7.34,2022,2022-01-01,Não
ALUNO-755,Ametista,5.0,L,7.46,7.5,8.79,5.0,6.29,10,6.94,8.12,2022,2022-01-01,Não
ALUNO-757,Ágata,3.0,E,6.19,7.5,6.68,7.5,6.41,5.0,4.75,6.25,2022,2022-01-01,Não
ALUNO-760,Ametista,1.0,P,7.05,8.50,9.28,7.5,6.27,10,3.91,5.62,2022,2022-01-01,Não
ALUNO-761,Ametista,0.0,U,7.23,10,8.60,7.5,7.49,5.0,6.0,5.62,2022,2022-01-01,Não
ALUNO-762,Ágata,1.0,N,6.62,7.00,6.73,7.5,6.99,5.0,6.5,6.25,2022,2022-01-01,Não
ALUNO-763,Ametista,1.0,D,8.01,9.00,9.33,7.5,8.16,5.0,8.58,6.45,2022,2022-01-01,Não
ALUNO-764,Ágata,0.0,J,6.89,9.50,8.40,5.62,7.41,5.0,6.25,4.68,2022,2022-01-01,Não
ALUNO-765,Topázio,0.0,Y,8.49,10,8.80,7.5,8.41,10,8.66,5.62,2022,2022-01-01,Sim
ALUNO-766,Quartzo,6.0,A,4.95,0,4.61,7.5,5.99,5.0,4.76,6.25,2022,2022-01-01,Não
ALUNO-768,Ametista,4.0,B,7.08,7.91,8.57,5.62,7.29,5.0,6.53,7.5,2022,2022-01-01,Não
ALUNO-770,Topázio,3.0,C,8.46,9.16,8.83,7.5,8.45,10,7.55,8.28,2022,2022-01-01,Sim
ALUNO-771,Ágata,0.0,G,6.52,8.91,8.11,7.5,5.41,5.0,6.66,3.43,2022,2022-01-01,Não
ALUNO-772,Ametista,7.0,D,7.22,6.25,8.69,6.25,6.87,5.0,9.0,5.62,2022,2022-01-01,Não
ALUNO-773,Topázio,3.0,F,8.65,10,9.88,7.5,9.25,5.0,8.44,8.90,2022,2022-01-01,Sim
ALUNO-774,Topázio,3.0,F,8.63,8.33,9.41,7.5,9.16,10,7.55,8.28,2022,2022-01-01,Sim
ALUNO-778,Ágata,0.0,Q,6.81,8.00,5.41,7.5,7.49,10,6.08,4.68,2022,2022-01-01,Não
ALUNO-781,Ágata,3.0,L,6.23,0,7.76,6.25,7.24,5.0,6.78,7.5,2022,2022-01-01,Não
ALUNO-783,Ágata,2.0,U,6.53,3.49,8.49,5.0,8.05,5.0,6.25,6.25,2022,2022-01-01,Não
ALUNO-784,Topázio,3.0,B,8.21,8.75,9.73,4.37,8.29,10,7.27,8.43,2022,2022-01-01,Não
ALUNO-788,Ágata,5.0,A,6.04,8.75,8.44,6.25,7.08,5.0,2.11,5.20,2022,2022-01-01,Não
ALUNO-790,Topázio,5.0,B,8.40,10,10,7.5,8.25,10,7.0,6.04,2022,2022-01-01,Não
ALUNO-791,Ametista,0.0,L,8.00,9.00,8.79,7.5,7.66,10,7.5,5.62,2022,2022-01-01,Não
ALUNO-792,Quartzo,3.0,B,5.55,0,6.18,5.0,5.95,10,4.61,7.03,2022,2022-01-01,Não
ALUNO-794,Ametista,4.0,L,7.30,7.91,9.79,5.62,8.12,2.5,6.58,7.96,2022,2022-01-01,Não
ALUNO-796,Ágata,4.0,A,6.25,7.5,6.40,7.5,6.49,5.0,4.55,7.65,2022,2022-01-01,Não
ALUNO-798,Ágata,4.0,L,6.49,8.33,8.07,5.62,6.45,5.0,4.68,7.5,2022,2022-01-01,Não
ALUNO-799,Ametista,2.0,J,7.89,9.50,8.60,7.5,8.44,10,5.91,6.04,2022,2022-01-01,Sim
ALUNO-800,Ametista,1.0,J,7.86,9.50,9.28,7.5,7.11,5.0,9.0,5.83,2022,2022-01-01,Não
ALUNO-801,Ágata,0.0,N,6.95,8.00,7.62,7.5,7.16,5.0,6.91,5.62,2022,2022-01-01,Não
ALUNO-802,Topázio,1.0,B,8.28,9.50,9.71,7.5,7.77,10,7.41,6.04,2022,2022-01-01,Não
ALUNO-804,Ametista,1.0,C,7.36,9.00,9.26,7.5,7.72,5.0,6.16,5.83,2022,2022-01-01,Não
ALUNO-805,Ágata,1.0,P,6.61,8.50,7.43,7.5,6.61,5.0,5.5,6.04,2022,2022-01-01,Não
ALUNO-806,Ametista,0.0,Y,7.41,9.00,7.21,7.5,7.91,10,5.86,5.62,2022,2022-01-01,Não
ALUNO-807,Topázio,1.0,J,8.81,9.50,10,8.75,9.61,5.0,9.5,6.66,2022,2022-01-01,Sim
ALUNO-808,Ágata,0.0,Q,6.64,7.00,6.56,7.5,7.49,5.0,6.75,5.31,2022,2022-01-01,Não
ALUNO-810,Quartzo,2.0,U,5.93,9.00,7.03,7.5,7.05,5.0,2.0,5.62,2022,2022-01-01,Não
ALUNO-811,Ágata,2.0,F,6.96,8.00,7.86,5.0,7.5,5.0,7.25,6.45,2022,2022-01-01,Não
ALUNO-812,Ametista,0.0,E,7.67,7.00,9.31,7.5,8.08,5.0,8.41,5.62,2022,2022-01-01,Não
ALUNO-814,Ágata,2.0,I,6.32,7.00,8.23,7.5,6.83,5.0,3.66,6.25,2022,2022-01-01,Não
ALUNO-815,Ágata,4.0,P,6.58,7.5,6.77,7.5,6.87,5.0,5.5,7.5,2022,2022-01-01,Não
ALUNO-816,Ametista,3.0,B,7.56,8.33,7.11,7.5,6.45,10,7.5,7.65,2022,2022-01-01,Não
ALUNO-817,Ametista,3.0,A,7.27,8.75,7.73,7.5,8.00,2.5,7.22,8.12,2022,2022-01-01,Não
ALUNO-818,Ametista,0.0,Q,7.83,9.00,9.00,7.5,8.33,5.0,8.25,5.62,2022,2022-01-01,Não
ALUNO-819,Ágata,0.0,L,6.90,8.50,9.29,7.5,7.41,5.0,4.33,5.93,2022,2022-01-01,Não
ALUNO-820,Ametista,5.0,B,7.30,7.08,8.13,5.62,7.87,5.0,8.43,6.45,2022,2022-01-01,Não
ALUNO-822,Topázio,1.0,C,8.22,9.00,9.59,5.62,7.77,10,8.33,6.25,2022,2022-01-01,Não
ALUNO-832,Topázio,3.0,E,8.62,10,9.37,7.5,8.50,10,6.94,9.06,2022,2022-01-01,Sim
ALUNO-823,Ametista,2.0,L,7.91,9.50,9.32,8.75,8.22,5.0,7.16,6.45,2022,2022-01-01,Não
ALUNO-824,Quartzo,2.0,U,5.91,8.00,6.06,7.5,5.88,5.0,4.25,6.25,2022,2022-01-01,Não
ALUNO-825,Quartzo,3.0,B,5.70,7.91,5.57,4.37,4.91,5.0,5.47,7.81,2022,2022-01-01,Não
ALUNO-828,Ágata,6.0,A,6.25,9.58,4.84,8.12,7.27,5.0,3.83,7.96,2022,2022-01-01,Não
ALUNO-829,Ametista,4.0,F,7.11,9.16,8.24,5.62,5.91,10,5.66,6.71,2022,2022-01-01,Não
ALUNO-830,Topázio,5.0,B,8.13,9.58,9.24,6.25,8.12,10,7.16,6.45,2022,2022-01-01,Não
ALUNO-831,Ágata,2.0,U,6.44,9.50,9.10,7.5,5.99,5.0,3.0,6.25,2022,2022-01-01,Não
ALUNO-834,Ágata,3.0,A,6.61,7.91,7.73,7.5,6.87,5.0,4.5,7.5,2022,2022-01-01,Não
ALUNO-835,Quartzo,2.0,K,5.66,9.50,6.18,5.0,5.99,5.0,3.25,6.25,2022,2022-01-01,Não
ALUNO-836,Ágata,0.0,O,6.89,9.50,7.63,7.5,7.33,5.0,6.0,5.0,2022,2022-01-01,Não
ALUNO-839,Topázio,1.0,D,8.07,10,9.85,7.5,8.16,5.0,8.0,6.25,2022,2022-01-01,Não
ALUNO-840,Ametista,0.0,I,7.15,9.00,8.48,6.87,7.08,5.0,7.25,5.0,2022,2022-01-01,Não
ALUNO-841,Ágata,0.0,Y,6.83,7.91,8.23,4.37,7.41,5.0,7.71,4.37,2022,2022-01-01,Não
ALUNO-843,Quartzo,7.0,A,5.78,8.33,5.22,5.0,7.05,5.0,4.11,6.71,2022,2022-01-01,Não
ALUNO-844,Ametista,1.0,R,7.30,8.50,8.61,7.5,7.55,5.0,6.75,6.25,2022,2022-01-01,Não
ALUNO-847,Ametista,0.0,A,7.86,9.50,8.71,8.12,6.33,10,7.94,5.0,2022,2022-01-01,Não
ALUNO-848,Ágata,3.0,M,6.03,7.5,7.18,7.5,5.37,5.0,3.91,7.34,2022,2022-01-01,Não
ALUNO-850,Ametista,4.0,B,7.38,7.91,7.77,5.0,7.16,10,6.71,7.65,2022,2022-01-01,Não
ALUNO-851,Ametista,1.0,L,8.04,10,9.68,7.5,7.66,5.0,8.58,6.04,2022,2022-01-01,Não
